acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.1113877752259674,0.17029616904590805,-0.6425489043233141,0.0056235832292698615,-0.07292316002340321,0.19918049437454577
-0.10702776860251983,0.1679538578777683,-0.6376271053873543,0.005820043416725144,-0.074177330173748,0.2003010856252322
-0.11335274107066497,0.16617766109717358,-0.6376271053873543,0.006151848912781318,-0.0759375079556564,0.1997753705896301
-0.11511340992907816,0.1680283601810471,-0.6376271053873543,0.005189773535564832,-0.07745123770034316,0.19699538515793244
-0.1140501416204908,0.17018944256301016,-0.6396598083479057,0.0043777789236981056,-0.0738094295382222,0.19366235923809713
-0.10817471366304658,0.17018944256301016,-0.6371989088799257,0.006126343377990583,-0.0694639343922871,0.19421539847524125
-0.10616871871049668,0.16826604572991624,-0.6367940088874607,0.005977329676588896,-0.07169838759247957,0.19282540575939242
-0.1075628126826672,0.16761150819349693,-0.6296347601552136,0.005785665042984029,-0.07481803850481032,0.19039922457759115
-0.10580591517082026,0.16793529675030772,-0.6368107430038431,0.005752769124856154,-0.07510811169072047,0.18923444685794186
-0.10504965018667238,0.16827519739692803,-0.6372290959133996,0.008090931872431217,-0.07340514932068362,0.18554038231749792
-0.11030192597981445,0.1663225410087403,-0.6378827108120951,0.007076308537290835,-0.07538299884738173,0.18251641310798022
-0.10867355281615763,0.16727044747641026,-0.6371930027212026,0.006626051431890094,-0.074011402278048,0.18100815396207093
-0.11072488249722306,0.1671320124007673,-0.6351855649951891,0.006059121390196562,-0.07301822772144749,0.18005001048133415
-0.11247874721787293,0.1673463676435924,-0.6398960546968318,0.00659510086043894,-0.07667405840763533,0.177424821742916
-0.11247874721787293,0.16890047537825353,-0.6393517037345146,0.0062034182979537455,-0.07518493748056607,0.17931925009375202
-0.11719293042572655,0.16940587941139662,-0.6376271053873543,0.006417967819327945,-0.07447774750871536,0.1822128319965157
-0.11525214834088529,0.1682431021140276,-0.6360191536749762,0.005527655123027803,-0.07263046511999709,0.1844854494642995
-0.11122413021287879,0.16864061959380647,-0.6343459060967144,0.006889589983798653,-0.07167805862087623,0.18587544218014834
-0.11335187680374353,0.17018944256301016,-0.6325227077108703,0.005979142073605287,-0.07345912966549233,0.18355677563907624
-0.11102684164563012,0.164438070984626,-0.6380013261664518,0.005563894244645311,-0.07519436846514271,0.18433636605865136
-0.11334577979346137,0.1696117274708023,-0.6381645658311611,0.007217063060342659,-0.0763178280438673,0.1836660912101479
-0.10265857875018335,0.16551732320842283,-0.6376271053873543,0.006029270663968374,-0.07271877688570563,0.18520186595961535
-0.1039476642913989,0.16761150819349693,-0.6387968529344674,0.006541299885416717,-0.07154597851041004,0.18266852016508553
-0.11207040466840865,0.16643416556694005,-0.6344879820259991,0.00451401005654543,-0.07605065244988272,0.1811427095793981
-0.11594849605646138,0.16868431558136976,-0.6408421885122878,0.007067369101872907,-0.07415429211782264,0.18676398162967928
-0.11031790706088906,0.16761150819349693,-0.6409083046779942,0.006381892968997058,-0.07398948704322864,0.19004542032769478
-0.11228920562502916,0.16776695763597857,-0.6403847893311726,0.005527655123027803,-0.0741561759984183,0.18966230066979206
-0.11640096336075119,0.16824052417965818,-0.6376008557930292,0.005865536710490775,-0.07445800741684044,0.18890805675602518
-0.1166069260251023,0.16737111581353975,-0.6362924775758865,0.005406722932109108,-0.07589410190705038,0.1914354130435436
-0.11477634582971663,0.16701587645742086,-0.6339047488520878,0.006368060365728334,-0.07203674309562547,0.19421539847524125
-0.11239557331214235,0.16761150819349693,-0.6346064333203911,0.006703720672109774,-0.07270100180500724,0.19421539847524125
-0.10303955860891484,0.16825160929744704,-0.6376497456624597,0.006145496400420176,-0.07597844445115015,0.1944536814753657
-0.10684481115222302,0.16603948381496758,-0.6383074620602684,0.006323972865614897,-0.07476253152716858,0.19054136334263766
-0.10542104925373111,0.1671744194211459,-0.6384332960530645,0.007846352544190749,-0.0740761839777787,0.1873610270676129
-0.10462177520478355,0.16761150819349693,-0.6408008454012257,0.007955051967529181,-0.07235830765696354,0.1841050560966825
-0.11162395580468087,0.16831270634200457,-0.635382601012592,0.007440815635754503,-0.0762063750569194,0.18401593906778177
-0.11247874721787293,0.1672188887890199,-0.6399090154340298,0.006799460787775399,-0.07195049582405309,0.18673441814964808
-0.11222947692378565,0.166935960491966,-0.6425489043233141,0.0060714669764501605,-0.0766718697825226,0.18512972241146372
-0.11356256936524653,0.16801147471092684,-0.6409083046779942,0.006797370479746713,-0.07681796243906326,0.18692887634305064
-0.10391611697737196,0.16890047537825353,-0.6302722971773849,0.006823743015398763,-0.07456487795139834,0.1844854494642995
-0.09630656729855237,0.16397288272764723,-0.6201616096832071,0.006663631727299731,-0.0804025490718531,0.18043524019009033
